item_category,total_interaction_count,unique_user_count,unique_item_count
1049,21,4,8
1383,21,6,6
466,21,7,12
8297,21,7,1
3887,21,4,11
12236,21,7,8
3261,21,5,5
11600,21,2,9
496,21,7,11
9955,21,8,8
9484,21,6,7
11799,21,6,7
3399,21,5,8
5287,21,4,11
6436,21,16,16
6345,21,7,6
3384,21,3,4
7875,21,8,7
8899,21,3,5
12672,21,5,6
8843,20,4,3
6337,20,2,4
9467,20,3,4
5059,20,8,7
3422,20,6,9
7877,20,5,4
9601,20,7,9
7634,20,1,1
13044,20,1,2
4795,20,3,6
10252,20,4,3
7521,20,2,8
7962,20,6,7
5548,20,3,10
11628,20,5,5
7445,20,4,6
7464,20,7,10
2581,20,3,9
2592,20,4,10
13058,20,6,10
13888,20,3,7
10449,20,9,9
2481,20,9,8
1528,20,13,12
7793,20,10,11
5479,20,1,1
4525,20,2,4
8789,20,6,7
2821,20,2,6
8719,20,8,10
11167,20,8,9
5003,20,4,5
3042,20,4,10
4566,20,7,13
12896,20,7,7
11899,20,1,4
5560,20,6,7
2383,20,3,2
10964,20,8,9
8589,20,6,8
13177,20,4,6
3664,20,5,7
59,20,10,10
9717,20,5,9
13211,20,2,9
13147,20,5,7
1043,20,9,10
8345,20,10,7
393,20,6,7
1390,20,10,11
10700,20,3,7
3871,20,9,9
737,20,9,9
8379,20,4,7
12433,20,8,11
9148,20,5,7
75,20,6,6
10672,20,3,7
1053,20,4,8
3444,20,11,12
1182,20,2,8
8638,20,6,8
2787,20,11,11
5486,19,3,5
1531,19,6,6
10479,19,6,10
7906,19,8,9
14011,19,7,9
12367,19,7,3
7398,19,6,11
12572,19,3,6
5619,19,8,10
5539,19,8,5
2574,19,3,7
7493,19,5,5
4808,19,7,10
7945,19,6,10
1375,19,8,9
11596,19,8,9
11598,19,7,6
12871,19,4,4
2687,19,3,6
7118,19,4,6
1343,19,4,6
8559,19,5,9
4600,19,7,8
8529,19,2,5
11006,19,2,3
12148,19,8,5
13182,19,1,3
68,19,5,9
7065,19,11,7
12167,19,8,13
5876,19,4,8
6817,19,7,4
11980,19,5,9
2022,19,8,8
6830,19,4,10
6057,19,2,4
1692,19,8,7
13286,19,7,10
8766,19,8,7
5093,19,7,4
11366,19,7,11
6757,19,7,4
9069,19,8,10
6233,19,2,8
2021,19,2,9
13298,19,3,10
9910,19,2,10
1136,19,5,9
12050,19,7,14
4085,19,3,9
5297,19,1,6
6329,19,3,4
3943,19,4,8
3342,18,4,6
9393,18,3,3
10422,18,4,8
10321,18,1,1
3934,18,7,8
5330,18,4,7
8935,18,6,8
4284,18,5,9
13765,18,6,8
2028,18,4,9
13652,18,5,7
5541,18,4,8
10276,18,3,4
5530,18,6,7
5488,18,4,5
4401,18,5,5
1749,18,7,7
331,18,2,4
8780,18,7,8
13692,18,4,8
5803,18,9,8
4270,18,6,4
7197,18,9,11
5200,18,1,6
2573,18,6,10
3281,18,10,11
9347,18,3,8
734,18,5,8
3386,18,8,8
9128,18,8,7
4937,18,4,7
10018,18,6,8
6992,18,6,6
10951,18,4,6
2221,18,5,5
786,18,3,7
9747,18,7,9
13572,18,8,9
2428,18,5,7
7816,18,2,11
10426,18,1,2
14045,18,5,9
14021,18,6,7
13204,18,3,9
4279,18,3,4
5352,18,1,6
5877,18,4,7
8381,18,8,10
8462,18,12,13
1696,18,6,6
11472,18,4,7
1667,18,4,7
9156,18,3,5
2849,18,5,5
6710,18,2,5
10000,18,8,8
7090,18,4,8
2701,18,9,10
1333,18,8,9
753,18,8,9
5268,17,5,8
12448,17,5,4
12694,17,2,6
11145,17,6,8
6539,17,4,8
8691,17,6,8
2651,17,5,7
12242,17,5,7
13122,17,4,6
5830,17,8,10
3277,17,2,4
2331,17,2,15
7456,17,3,5
6495,17,5,4
10640,17,3,5
5725,17,7,10
5672,17,9,9
2381,17,5,9
3244,17,5,6
10572,17,3,7
9409,17,6,4
13880,17,7,7
13628,17,6,7
2088,17,3,7
5518,17,5,5
11708,17,7,10
11711,17,8,9
10463,17,3,4
10294,17,4,8
4745,17,2,4
3496,17,6,6
8980,17,6,7
3503,17,8,9
6313,17,7,10
1078,17,5,5
4487,17,7,8
4060,17,3,5
11375,17,4,6
5156,17,3,6
3142,17,6,7
9706,17,7,13
11500,17,4,10
7168,17,6,6
10833,17,6,6
11028,17,7,9
4633,17,4,6
6685,17,6,7
322,17,4,9
13268,17,4,9
8360,17,6,7
11963,17,6,8
3057,17,4,8
2789,17,1,3
10042,17,10,6
4412,17,4,5
794,17,3,6
2721,17,4,15
3784,17,8,10
2164,17,3,4
7818,17,9,7
10351,17,3,6
7861,17,7,7
7895,17,8,6
11744,17,1,3
9544,17,7,9
5408,16,4,4
927,16,2,2
5476,16,5,9
3916,16,6,5
12943,16,4,7
13234,16,8,9
8552,16,8,6
53,16,3,6
10403,16,10,10
6093,16,6,7
6029,16,6,10
3536,16,4,4
6928,16,3,6
9121,16,3,6
11491,16,8,9
4426,16,3,8
13426,16,7,7
8471,16,6,6
8424,16,7,7
2873,16,8,10
12473,16,2,3
9212,16,6,8
9703,16,2,4
11099,16,4,7
5008,16,5,5
5880,16,8,7
1340,16,4,7
7114,16,4,4
11018,16,4,8
1730,16,6,10
5138,16,7,7
6103,16,5,6
2743,16,4,9
10068,16,2,6
7244,16,4,5
3861,16,4,7
2668,16,7,12
7531,16,2,5
8030,16,7,5
9858,16,8,8
8048,16,9,9
2412,16,5,5
3010,16,6,9
308,16,8,5
5617,16,5,13
7678,16,2,6
4307,16,3,7
9389,16,6,8
966,16,5,6
3025,16,5,6
13008,16,2,5
7790,16,4,5
2464,16,8,5
3205,16,6,5
13325,16,7,9
2940,16,5,6
12093,16,5,15
2339,16,4,7
305,16,4,3
7806,16,3,7
4752,16,4,7
13950,16,6,6
4084,16,6,8
6328,16,8,6
6280,16,3,6
948,16,2,8
10327,16,5,5
11767,16,3,4
306,16,5,3
8295,16,3,6
701,16,6,6
10149,16,1,10
4836,16,7,8
11534,16,6,5
8117,16,6,8
7421,16,7,7
7360,16,7,7
1229,15,6,6
7112,15,7,4
6790,15,7,7
6647,15,4,5
12600,15,1,3
10968,15,5,6
8508,15,1,2
2769,15,5,3
4731,15,6,5
4730,15,5,7
7776,15,5,4
1671,15,3,8
174,15,2,4
5148,15,9,11
9704,15,4,9
9995,15,2,3
1543,15,4,8
10429,15,5,2
6878,15,2,3
5996,15,5,3
8490,15,5,3
7774,15,4,4
3965,15,7,7
13558,15,3,7
7814,15,2,2
9360,15,7,8
2065,15,4,6
13605,15,3,9
12933,15,1,4
4742,15,6,7
695,15,7,7
4324,15,4,4
6357,15,4,5
13309,15,3,6
7654,15,6,6
7666,15,2,2
3469,15,6,6
12021,15,4,6
13634,15,6,6
7910,15,6,4
7525,15,4,5
3217,15,3,7
2967,15,8,9
8918,15,3,3
646,15,6,7
8028,15,5,5
2386,15,4,5
6488,15,2,5
9270,15,8,8
4223,15,4,5
12870,15,5,6
11538,15,6,8
1123,15,6,8
11372,15,7,7
11067,15,3,6
4098,15,7,7
1314,15,5,4
11988,15,7,8
7017,15,1,7
3556,15,4,4
4424,15,3,4
339,15,4,10
109,15,7,7
4921,15,7,7
2719,15,4,3
12484,15,3,6
561,15,1,2
1908,15,7,7
1792,15,3,8
7451,15,7,7
7446,15,6,6
1823,15,5,5
7366,15,3,4
8199,15,3,11
2340,15,5,5
4224,15,9,9
4551,15,5,7
8101,15,5,5
13290,15,2,4
9694,15,4,6
9288,15,5,7
7248,15,1,4
4367,15,7,9
3930,14,1,6
6894,14,3,3
10996,14,6,7
13220,14,5,3
8555,14,1,5
1648,14,3,5
7115,14,5,5
13258,14,6,6
11119,14,5,5
13998,14,4,4
1703,14,5,5
10076,14,2,5
9164,14,7,8
12438,14,4,4
8388,14,6,6
1779,14,6,7
9064,14,7,1
13399,14,3,7
6756,14,7,3
4480,14,3,3
12006,14,3,5
6047,14,5,6
793,14,5,8
256,14,4,6
6961,14,5,6
1549,14,3,3
10397,14,3,6
13722,14,4,6
10709,14,6,7
2330,14,3,7
264,14,4,4
8298,14,3,4
1379,14,6,5
2150,14,5,7
3842,14,2,2
11948,14,6,6
4362,14,5,7
10272,14,4,4
5199,14,5,7
13490,14,2,2
12098,14,5,8
5035,14,2,6
2121,14,4,6
2962,14,5,5
6473,14,3,5
11936,14,5,7
3882,14,3,5
3878,14,3,6
1753,14,4,4
96,14,3,6
13074,14,4,6
3830,14,6,7
10628,14,3,7
11722,14,6,6
7611,14,2,4
12634,14,5,5
7589,14,3,4
7588,14,4,6
13020,14,4,4
1170,14,3,6
12077,14,4,4
7796,14,1,7
4241,14,4,5
8940,14,6,8
9866,14,5,6
5470,14,5,5
13877,14,10,2
7867,14,5,7
9497,14,6,9
12960,13,5,7
3919,13,5,5
14065,13,2,3
9972,13,5,8
8614,13,8,9
506,13,7,7
6728,13,7,7
10419,13,6,7
3962,13,5,6
3970,13,4,5
11024,13,6,6
937,13,5,5
13184,13,6,6
11766,13,7,7
2756,13,5,9
9376,13,6,6
5000,13,6,5
5555,13,1,4
9454,13,5,6
7054,13,1,4
2872,13,6,4
2864,13,5,8
1220,13,3,3
394,13,3,6
1658,13,2,6
1845,13,4,4
3094,13,1,2
2642,13,5,7
5083,13,7,7
545,13,7,11
8241,13,2,4
9794,13,6,8
8282,13,5,4
6050,13,8,7
12225,13,3,5
8395,13,6,8
2095,13,2,7
299,13,3,3
3704,13,3,7
11555,13,7,7
2389,13,4,4
12274,13,3,7
4361,13,5,5
7524,13,6,7
7439,13,6,6
7433,13,6,3
5828,13,1,2
10176,13,3,6
6263,13,4,4
11284,13,2,5
11285,13,5,6
762,13,4,7
13340,13,3,1
9843,13,4,4
13036,13,5,6
11581,13,4,5
8411,13,6,6
9259,13,4,7
7626,13,2,5
6360,13,4,7
6395,13,6,7
4161,13,3,6
10110,13,2,6
9296,13,3,7
9902,13,7,8
1922,13,6,8
1562,13,6,5
1545,13,3,5
1685,13,8,8
13588,13,4,6
13595,13,2,6
2779,13,5,6
4277,13,1,1
5917,13,2,3
12486,13,2,3
5851,13,8,6
11329,13,6,7
11810,13,4,5
6835,13,6,6
2773,13,5,8
8140,13,4,5
12372,13,4,5
12255,13,5,6
3049,13,6,7
3037,13,4,1
1372,13,6,8
465,13,1,3
13357,13,1,8
1423,13,7,9
3466,13,2,1
5966,13,7,6
2601,13,4,4
10737,13,2,4
8944,13,4,8
8677,12,4,5
1724,12,8,7
13278,12,5,4
5620,12,2,7
5594,12,4,4
2172,12,4,6
13726,12,5,6
10956,12,2,9
10980,12,2,6
3553,12,1,2
1302,12,2,4
6696,12,3,3
3374,12,3,3
2139,12,5,5
5288,12,5,5
13635,12,1,4
227,12,4,6
9369,12,4,5
6598,12,2,4
2249,12,5,5
12794,12,5,5
235,12,5,6
1894,12,4,5
1808,12,3,3
4299,12,2,2
2190,12,2,3
636,12,1,4
8643,12,4,4
12126,12,4,6
12729,12,3,3
6645,12,2,5
11120,12,4,5
5462,12,6,3
7805,12,3,6
694,12,4,4
7786,12,4,3
2401,12,2,5
6501,12,3,5
1665,12,4,6
534,12,4,5
8797,12,3,8
2519,12,4,4
651,12,2,6
7509,12,4,7
7494,12,4,6
7468,12,3,5
6341,12,3,5
2098,12,2,6
3711,12,4,5
7541,12,3,4
12928,12,3,4
13738,12,2,4
12149,12,1,4
7024,12,5,6
2703,12,5,6
13836,12,3,5
6366,12,5,2
5757,12,4,4
2945,12,4,5
9346,12,4,4
12362,12,4,5
13032,12,5,6
7592,12,3,5
11224,12,3,7
9689,12,2,2
3455,12,2,3
1966,12,3,3
1016,12,2,6
10871,12,5,5
1955,12,8,8
10605,12,6,6
10168,12,4,5
10835,12,4,5
4646,12,5,4
3050,12,3,8
1077,12,3,3
6193,12,3,3
13987,12,4,9
672,12,7,8
3467,12,6,5
12820,12,4,5
11496,12,3,5
10755,12,2,2
1141,12,2,3
1395,12,6,8
7424,12,5,5
8136,12,7,6
9124,12,5,6
9759,12,5,5
9764,12,4,4
6099,12,2,4
9062,12,3,3
9077,12,5,4
13078,12,6,6
8588,12,3,6
3088,12,5,9
6870,12,4,6
7878,12,4,5
7827,12,4,5
4105,12,5,6
11809,12,3,6
5211,11,1,4
7799,11,7,8
5245,11,5,5
2658,11,3,5
9512,11,6,7
5345,11,6,7
3392,11,7,7
2759,11,4,5
4981,11,4,5
3832,11,4,4
8245,11,1,2
1768,11,2,2
4428,11,7,7
13101,11,3,6
832,11,2,3
8097,11,4,5
2001,11,4,6
13849,11,6,6
13430,11,5,7
8231,11,2,10
277,11,5,5
3566,11,6,6
13792,11,4,5
12878,11,5,5
5106,11,4,6
1946,11,2,4
10589,11,3,4
11309,11,6,6
8370,11,4,5
12190,11,3,3
7185,11,4,2
11332,11,2,2
481,11,2,7
7214,11,2,2
835,11,4,7
9453,11,4,5
678,11,4,7
961,11,6,7
1522,11,3,4
3848,11,5,6
12549,11,1,1
2815,11,4,5
6695,11,4,5
12725,11,1,4
8636,11,5,6
5267,11,3,3
11867,11,2,5
10385,11,4,8
1535,11,4,4
7925,11,3,3
10447,11,4,5
10394,11,6,6
5421,11,4,4
8657,11,5,6
8722,11,4,8
9987,11,5,6
6946,11,4,5
9348,11,4,5
1497,11,4,4
2505,11,4,4
2696,11,1,6
526,11,4,3
13844,11,4,7
3192,11,5,7
12064,11,2,3
3210,11,2,5
10905,11,6,4
7059,11,5,6
8457,11,5,4
7630,11,3,4
9604,11,5,3
2978,11,1,2
3605,11,4,5
2992,11,4,5
4511,11,5,5
4650,11,3,5
4904,11,5,5
850,11,3,3
5861,11,2,2
2556,11,1,2
2559,11,2,4
11294,11,5,5
9828,11,5,6
8034,11,5,6
2345,11,5,5
12616,11,5,5
3016,11,4,4
6258,11,5,4
6240,11,4,5
7803,11,4,6
13530,11,3,2
2250,11,1,6
13482,11,4,4
5583,11,5,4
11676,11,4,5
9577,11,3,2
10617,10,4,6
7165,10,3,3
1585,10,4,4
13390,10,4,4
5039,10,6,7
8186,10,3,6
2027,10,5,4
8992,10,5,5
9037,10,2,2
6198,10,3,2
10745,10,4,6
8286,10,2,3
8290,10,3,4
9087,10,2,2
9754,10,5,5
3811,10,5,5
10253,10,1,4
5080,10,2,5
1058,10,2,2
8274,10,3,5
2320,10,3,3
10768,10,1,2
9736,10,5,6
13402,10,4,5
3127,10,4,5
9056,10,5,6
7230,10,2,2
4146,10,3,3
8188,10,2,5
11396,10,2,4
11371,10,3,3
5124,10,4,3
5133,10,5,4
274,10,4,7
6098,10,1,1
433,10,4,4
10014,10,5,3
11870,10,1,3
9016,10,3,4
11420,10,5,5
3826,10,1,4
10358,10,3,5
2441,10,4,4
1540,10,2,5
5404,10,4,5
5241,10,4,1
904,10,4,7
7331,10,4,6
4856,10,3,4
6087,10,2,6
5978,10,2,7
11479,10,1,3
6090,10,4,4
7426,10,4,5
4810,10,3,4
12603,10,6,5
3011,10,4,6
8787,10,3,4
6494,10,2,6
6486,10,3,3
5660,10,2,3
9665,10,3,4
9636,10,3,3
1914,10,3,5
3996,10,4,6
13468,10,5,6
9244,10,7,3
8427,10,1,4
1342,10,5,7
13303,10,6,6
7596,10,3,4
13045,10,2,5
6428,10,6,6
12803,10,5,7
2570,10,4,6
4804,10,3,3
3818,10,5,4
4171,10,3,7
5868,10,3,4
13435,10,2,2
12613,10,3,4
13327,10,5,4
10867,10,4,5
9814,10,5,7
6261,10,3,4
10160,10,3,4
4789,10,6,6
4699,10,4,5
295,10,2,3
11778,10,5,2
3360,10,1,2
7782,10,4,4
11668,10,2,4
10489,10,5,5
4738,10,1,4
428,10,6,6
12565,10,3,5
9630,10,1,4
10301,10,2,3
12589,10,3,2
608,10,4,3
3294,10,2,4
10081,10,3,5
8699,10,4,4
4541,10,4,4
9616,10,3,2
3976,10,1,3
3353,10,5,4
10922,10,2,2
5519,10,4,6
11079,10,5,5
4698,10,4,5
3357,10,3,5
4956,10,5,5
6785,10,5,6
1855,10,3,4
9524,10,5,2
5321,10,2,4
6,10,8,8
14046,10,1,1
11853,10,4,5
4723,9,4,5
8621,9,3,3
11874,9,3,4
8556,9,3,4
5417,9,1,2
6880,9,4,4
5322,9,3,3
5344,9,3,2
9476,9,2,2
14074,9,4,4
3385,9,2,2
4135,9,4,3
2035,9,2,3
6747,9,2,2
8602,9,5,5
2171,9,3,4
8651,9,2,2
6707,9,2,5
13084,9,2,4
7190,9,1,7
8348,9,3,5
1351,9,3,3
5087,9,4,4
12203,9,2,2
6246,9,4,4
12227,9,4,4
105,9,5,5
4236,9,4,2
13951,9,3,4
11102,9,6,7
6641,9,4,4
8543,9,2,6
7914,9,2,2
8532,9,2,4
3092,9,4,5
1103,9,4,4
6063,9,4,5
12852,9,4,4
2643,9,6,4
2067,9,3,4
9864,9,5,5
9825,9,5,7
957,9,1,3
959,9,3,3
8755,9,4,5
13239,9,3,4
13709,9,3,4
7923,9,1,4
10868,9,4,6
10834,9,2,2
10163,9,1,2
4652,9,2,2
11280,9,2,3
13145,9,1,3
11326,9,4,5
7113,9,3,4
8865,9,4,5
9716,9,5,7
9138,9,2,3
7992,9,5,5
5585,9,4,7
3308,9,5,5
6944,9,3,3
1809,9,3,3
1898,9,3,6
1982,9,5,3
12259,9,3,3
7417,9,2,2
1107,9,4,4
9751,9,3,5
1415,9,2,2
6352,9,4,4
7128,9,3,3
1051,9,1,3
11535,9,3,5
6980,9,2,2
9269,9,2,4
7652,9,4,1
3603,9,1,1
1660,9,1,2
6596,9,3,3
12568,9,3,3
12588,9,4,4
5778,9,5,6
8113,9,5,6
12902,9,2,4
3167,9,2,5
5164,9,4,4
7458,9,1,3
4618,9,3,4
1347,9,5,5
12419,9,5,4
11216,9,4,4
2938,9,3,4
2959,9,3,4
1917,9,1,1
1918,9,4,4
5671,9,3,3
5747,9,2,5
2919,9,4,4
6536,9,4,6
2876,9,1,4
8674,9,6,7
6979,9,3,6
5733,9,3,5
12697,9,4,4
1223,9,3,5
1232,9,4,5
13453,9,5,4
5798,9,3,3
5767,9,3,6
6381,9,3,3
6394,9,3,3
4920,9,3,3
1682,9,4,4
1273,9,2,2
10438,9,3,4
9391,9,3,4
9531,9,1,1
5368,9,3,3
7284,9,1,1
8219,9,5,5
6152,9,3,5
131,9,1,4
11745,9,5,5
5424,9,4,5
9527,8,2,5
13622,8,1,2
11759,8,2,3
3379,8,3,4
8292,8,1,7
10158,8,2,5
7236,8,5,6
3569,8,4,5
6197,8,4,4
10803,8,4,5
5409,8,3,3
12944,8,3,5
7840,8,1,2
5389,8,1,1
5366,8,4,4
4380,8,1,2
9398,8,2,2
3893,8,3,3
12766,8,1,2
10024,8,3,4
7046,8,5,5
4918,8,2,4
6475,8,3,4
12089,8,4,4
2924,8,5,6
5045,8,1,8
8840,8,4,4
5785,8,4,4
848,8,3,3
13449,8,2,4
1732,8,3,3
3504,8,3,3
8488,8,3,3
7071,8,3,3
12272,8,4,5
12260,8,3,3
10571,8,3,3
3634,8,4,5
1600,8,2,3
10528,8,6,6
9683,8,2,3
3454,8,1,1
9975,8,3,2
13274,8,1,2
6438,8,1,2
6379,8,2,3
6378,8,2,4
11591,8,4,4
1570,8,2,3
86,8,3,4
12063,8,2,3
2584,8,2,3
9186,8,2,3
3265,8,3,2
6621,8,2,4
6616,8,3,5
2550,8,3,3
7664,8,3,3
9303,8,2,4
1676,8,2,2
12792,8,4,4
7069,8,3,4
8463,8,1,4
10664,8,3,3
873,8,4,3
8134,8,1,1
9142,8,2,5
2394,8,1,1
2393,8,2,1
13206,8,3,3
981,8,3,4
979,8,4,4
9353,8,3,3
2472,8,3,2
10471,8,4,4
1492,8,1,3
464,8,2,5
8863,8,2,4
7126,8,4,4
6204,8,2,2
8319,8,3,5
11276,8,1,2
13734,8,4,4
10958,8,3,3
6713,8,2,3
6614,8,4,2
6547,8,1,2
956,8,3,3
949,8,3,4
5508,8,2,6
3340,8,1,2
1899,8,3,2
3722,8,4,4
2628,8,4,5
723,8,2,4
13075,8,2,2
9777,8,4,1
8995,8,2,2
6070,8,1,3
1088,8,2,4
797,8,3,2
2214,8,3,4
3790,8,1,3
10334,8,3,3
13778,8,3,5
1510,8,3,4
5527,8,3,3
5511,8,2,4
882,8,1,3
9114,8,3,4
12232,8,1,1
12042,8,4,4
11388,8,3,3
6100,8,1,2
178,8,6,6
12000,8,1,6
7150,8,3,4
12176,8,1,4
10812,8,3,4
7193,8,3,3
7188,8,2,5
6167,8,3,3
11059,8,1,1
8652,8,5,5
123,8,2,2
2826,8,1,3
6799,8,2,2
11328,8,1,1
2009,8,4,4
9054,8,4,3
10693,8,2,3
12955,8,2,4
13589,8,2,3
5414,8,4,4
11823,8,4,4
4124,8,4,5
9489,8,3,3
10432,8,4,4
5295,8,4,3
7902,8,3,4
3750,7,2,2
9528,7,2,3
5274,7,4,5
7775,7,2,4
7931,7,3,6
13577,7,1,4
931,7,3,3
1864,7,1,3
13604,7,4,4
1865,7,2,2
915,7,3,4
29,7,2,2
7919,7,2,4
11390,7,3,7
10788,7,3,3
8941,7,3,3
11350,7,1,2
13096,7,3,3
13716,7,1,4
2820,7,3,3
2144,7,4,4
8671,7,3,3
12108,7,2,2
3655,7,2,3
8497,7,5,3
3780,7,4,4
1576,7,3,3
6976,7,1,2
4009,7,2,4
7160,7,2,3
7157,7,3,3
1147,7,3,3
2049,7,2,3
11391,7,4,3
6934,7,5,5
10932,7,3,3
9943,7,3,3
13270,7,3,3
11100,7,2,4
1521,7,4,4
7313,7,3,1
2655,7,2,3
13368,7,3,3
6003,7,5,4
6002,7,2,3
3122,7,5,5
11476,7,3,3
9097,7,1,2
2634,7,4,4
4094,7,4,5
13688,7,3,6
4548,7,3,2
10898,7,3,4
13814,7,3,3
7938,7,3,4
12941,7,4,4
10910,7,2,2
971,7,3,2
13345,7,4,4
4070,7,2,2
12041,7,2,2
10865,7,2,3
8903,7,3,2
2617,7,4,4
10677,7,3,4
3309,7,2,4
4344,7,1,4
2491,7,4,4
7695,7,1,1
7693,7,1,3
12581,7,1,1
223,7,3,3
11683,7,3,4
11673,7,3,2
5224,7,2,3
4995,7,2,3
7355,7,2,3
3128,7,3,4
8180,7,2,2
8146,7,3,2
10222,7,3,4
9071,7,4,4
249,7,3,3
1075,7,1,1
7042,7,4,4
9860,7,3,3
13938,7,4,3
2998,7,1,1
1061,7,2,2
10235,7,2,2
1411,7,5,5
5196,7,3,3
5185,7,2,3
11646,7,4,4
5607,7,3,3
6981,7,2,3
8745,7,2,4
9977,7,3,3
5605,7,1,5
8784,7,1,3
9886,7,3,4
12447,7,3,3
13758,7,1,1
9652,7,1,1
4402,7,1,4
5170,7,1,3
3158,7,2,4
12599,7,2,6
10601,7,2,4
8036,7,6,6
2350,7,3,3
8076,7,3,5
9173,7,5,5
8835,7,4,3
12145,7,1,3
11157,7,3,3
6466,7,3,3
11197,7,2,4
1022,7,1,1
3262,7,5,5
11620,7,2,3
3883,7,3,3
3880,7,3,3
7965,7,2,2
1944,7,3,3
11255,7,3,3
13991,7,1,1
11215,7,3,3
12071,7,1,1
12405,7,1,3
10119,7,2,2
10093,7,1,2
7505,7,1,2
10302,7,4,2
2534,7,3,3
10374,7,4,3
10362,7,4,4
2455,7,3,3
2447,7,3,3
5215,7,2,7
10425,7,3,3
8015,7,2,1
1538,7,1,4
6814,7,1,1
1272,7,3,3
3677,7,3,4
13232,7,4,4
4975,7,1,2
3758,6,2,3
10427,6,2,3
3533,6,2,2
4126,6,3,3
8562,6,2,1
12756,6,1,2
3355,6,2,3
13891,6,2,2
4765,6,4,4
11373,6,2,2
6112,6,2,2
6128,6,4,4
7258,6,1,4
11792,6,3,2
7825,6,2,2
10368,6,2,2
2768,6,3,3
11008,6,2,2
14071,6,3,3
7139,6,2,2
12265,6,2,3
7563,6,2,2
6362,6,3,4
9880,6,3,4
8821,6,1,1
8833,6,2,2
2567,6,4,5
9284,6,2,2
13443,6,3,5
13461,6,2,2
846,6,1,2
11571,6,3,3
5789,6,2,3
3178,6,2,2
1038,6,1,3
2059,6,4,4
3007,6,2,2
11254,6,2,2
8461,6,2,4
2714,6,2,3
69,6,3,3
1573,6,2,3
585,6,2,2
91,6,3,2
11155,6,3,1
3202,6,2,1
12519,6,2,4
1957,6,2,3
4796,6,3,3
3172,6,3,4
5840,6,2,2
11558,6,3,3
13982,6,3,3
9654,6,4,4
10505,6,1,2
3601,6,2,3
8434,6,4,4
8440,6,2,2
3512,6,3,3
9891,6,2,4
11151,6,2,3
11108,6,2,3
7959,6,1,2
7964,6,1,1
990,6,3,3
11915,6,3,4
13481,6,3,3
9932,6,4,4
6998,6,1,2
13167,6,2,2
8520,6,2,2
385,6,2,3
2609,6,4,4
8054,6,2,2
1595,6,1,2
13933,6,2,3
4616,6,3,4
8403,6,2,2
1335,6,2,4
10863,6,3,4
3029,6,4,4
5891,6,3,3
13871,6,2,1
372,6,2,3
673,6,3,3
12888,6,3,5
13429,6,2,4
7321,6,3,3
5207,6,3,3
7993,6,3,3
10469,6,3,4
7704,6,2,2
9351,6,2,5
7318,6,3,5
8910,6,3,3
4900,6,2,2
10132,6,2,4
4939,6,3,3
2676,6,3,2
7181,6,2,1
4067,6,1,1
6241,6,3,4
10884,6,2,2
2392,6,2,2
9587,6,2,3
5537,6,4,4
3668,6,1,2
4542,6,2,3
2867,6,1,1
13687,6,2,3
12200,6,2,2
6322,6,2,3
387,6,2,2
9113,6,1,1
5975,6,3,3
5977,6,3,5
13706,6,3,2
13533,6,3,3
9367,6,3,3
9381,6,2,3
4297,6,2,3
10498,6,1,2
13947,6,3,4
641,6,3,3
2186,6,3,3
13181,6,4,4
6081,6,3,4
1387,6,3,1
13108,6,3,4
7218,6,3,3
6172,6,2,4
5078,6,2,2
6085,6,2,2
4054,6,1,2
1132,6,2,3
5089,6,3,3
7808,6,2,2
2807,6,1,2
6718,6,3,3
6672,6,2,2
10959,6,4,4
13735,6,2,2
7801,6,3,4
7279,6,3,4
7282,6,2,3
11353,6,3,4
12011,6,2,3
3038,6,1,1
3043,6,3,3
12494,6,2,3
10783,6,2,2
10802,6,3,3
10196,6,1,1
3755,6,4,6
11828,6,2,2
209,6,2,2
1849,6,2,3
11748,6,4,4
13576,6,3,4
3752,6,3,3
11854,5,2,2
11830,5,3,3
4029,5,2,2
6145,5,2,1
6250,5,2,3
9355,5,1,2
1897,5,2,1
9448,5,2,3
3066,5,2,5
6105,5,1,5
13944,5,3,3
4317,5,2,3
866,5,2,2
864,5,2,3
11503,5,1,2
11735,5,2,2
3825,5,3,3
1881,5,2,3
1862,5,2,2
6325,5,1,1
6340,5,2,2
1913,5,1,1
12566,5,1,1
11975,5,1,1
13010,5,1,3
7699,5,2,2
7968,5,2,3
12495,5,1,1
13384,5,3,3
13379,5,1,3
9696,5,2,2
9669,5,2,2
258,5,1,1
5886,5,2,3
5885,5,2,3
9735,5,3,2
1780,5,2,2
6414,5,2,3
6412,5,2,3
9141,5,1,1
3730,5,1,2
11358,5,3,3
11356,5,3,3
4349,5,2,3
3764,5,4,3
4357,5,2,2
12002,5,3,3
9957,5,4,5
9994,5,1,1
1738,5,2,2
9905,5,1,1
2878,5,2,3
2855,5,1,1
12635,5,2,2
1122,5,2,2
12051,5,1,1
1146,5,1,1
4378,5,2,2
4368,5,3,3
4406,5,3,3
9007,5,1,3
5823,5,1,3
5812,5,1,1
3153,5,2,2
12462,5,2,2
1735,5,2,2
1729,5,3,3
9974,5,3,2
10198,5,2,3
8042,5,2,3
8039,5,2,2
12895,5,2,2
4513,5,1,3
1164,5,1,1
11268,5,1,1
3214,5,2,2
12440,5,2,2
1698,5,2,2
1690,5,2,1
10041,5,2,2
10025,5,2,3
10054,5,2,5
1672,5,3,3
2829,5,2,3
8149,5,2,2
8175,5,1,1
11258,5,2,2
