user_id,buy,cart,fav,pv
15997681,8,33,3,830
16010946,1,15,4,371
16017921,13,22,0,474
16043768,9,5,4,465
16061238,7,13,1,205
16066732,64,249,8,4388
16071365,13,1,6,434
16096940,28,98,3,1593
16112876,27,36,2,721
16113880,7,0,0,77
16124265,0,0,0,888
16124295,5,21,2,938
16137242,24,19,2,867
16141923,4,12,0,1385
16178402,1,0,2,303
16199254,15,11,0,420
16243178,0,1,0,144
16259607,4,5,19,707
16263185,10,68,0,1403
16269352,4,2,3,29
16330947,12,33,0,505
16332862,122,91,2,2926
16344267,4,1,24,1139
16354041,14,28,1,523
16367992,7,48,0,982
16382658,3,35,1,288
16407305,1,2,1,292
16407705,10,35,4,2272
16409419,0,0,28,408
16416706,7,7,0,135
16419618,9,0,0,47
16423734,3,88,2,2812
16446142,1,0,1,483
16466178,7,56,1,550
16476024,6,0,100,1907
16493838,14,14,4,528
16499024,4,11,1,507
16511689,9,33,1,513
16533610,0,0,0,678
16590671,30,109,7,1883
16601047,7,0,5,553
16601288,15,30,0,1068
16601904,7,11,0,2315
16606794,15,39,1,849
16611975,15,3,5,536
16623516,53,75,202,3062
16641115,7,11,11,826
16676403,45,371,167,7148
16687895,0,0,0,655
16710779,6,0,2,503
16710912,9,0,2,190
16711679,7,3,1,604
16730476,0,0,2,150
16740912,29,6,6,1276
16755897,17,8,59,761
16777748,2,22,5,421
16788618,4,1,46,818
16788720,6,70,3,3162
16790119,2,11,0,399
16795906,0,4,0,789
16807373,31,41,301,4737
16810079,13,109,8,1198
16832057,27,31,28,1749
16847823,16,18,8,703
16851866,5,66,28,672
16860047,3,17,17,704
16891199,1,0,0,179
16895773,7,3,3,75
16905986,8,18,3,860
16906970,6,53,1,1104
16908520,1,4,0,973
16911051,0,0,26,8588
16916141,1,5,19,1155
16918270,8,27,2,268
16920338,4,2,6,327
16921029,50,113,14,1240
16933430,0,1,0,881
16943596,15,88,2,1796
16946764,3,1,0,87
17007569,2,0,1,635
17020394,0,0,88,2375
17029867,1,2,0,792
17037975,7,24,2,502
17048049,8,261,0,2292
17061090,8,47,0,802
17079837,2,9,4,245
17114423,4,28,9,1274
17117517,57,142,1,1610
17152310,7,14,64,1079
17172693,8,7,0,99
17175521,2,18,0,350
17216075,36,149,1,2932
17220524,1,1,0,28
17230300,9,6,0,871
17254770,0,0,0,17
17264043,3,16,6,466
17276026,11,14,2,627
17286111,5,6,3,473
17312843,8,38,2,1538
17318106,12,0,4,185
17328648,42,82,90,2118
17336370,7,8,0,500
17340020,29,6,11,1147
17341591,10,273,37,2894
17343043,7,2,3,106
17362237,58,151,10,4872
17373553,26,10,36,510
17374737,8,16,24,786
17377868,10,0,2,347
17384431,2,43,97,1008
17387185,4,0,3,126
17390678,3,3,0,118
17432120,12,56,10,994
17458663,9,13,313,1156
17465649,5,29,0,988
17478980,3,35,2,1278
17503742,8,21,3,1589
17529630,17,20,1,965
17552766,36,67,29,4851
17628487,13,9,42,2824
17635361,30,55,21,2652
17655263,5,11,9,1119
17672892,38,179,1,1760
17677320,4,18,0,806
17684274,5,2,1,185
17696910,12,43,4,724
17713809,0,4,0,23
17719840,4,21,0,437
17720083,10,4,18,1093
17733990,0,0,0,186
17757827,10,17,29,1409
17757886,0,0,14,1245
17779392,3,3,0,249
17785864,1,380,0,3492
17785981,1,0,0,124
17809628,18,49,3,906
17816597,17,68,6,2810
17817432,1,2,12,507
17821367,43,34,1,862
17825390,4,0,21,407
17825629,41,130,301,3104
17840949,0,0,44,569
17878712,0,18,258,1032
17883538,17,98,1,3860
17883830,1,2,0,268
17886992,2,4,5,323
17907443,12,11,0,1291
17908580,34,84,62,2545
17922237,0,2,0,194
17924218,44,169,8,2393
17931946,0,6,0,107
17962946,3,1,0,33
17979588,14,10,92,1352
18004160,6,2,65,2777
18009500,1,83,1,1059
18017690,10,36,3,472
18030487,7,2,10,58
18031985,14,7,3,638
18072808,26,31,2,452
18165710,10,0,3,239
18183738,0,24,0,953
18205111,17,8,65,1140
18207103,8,8,0,407
18207861,23,21,13,988
18216712,5,86,203,1085
18218608,2,3,1,111
18242239,8,4,0,217
18244844,23,46,7,2076
18245913,2,6,1,348
18288442,13,9,20,812
18292376,10,0,16,441
18301670,16,50,1,611
18302150,8,44,102,1569
18315147,13,13,0,542
18318788,36,111,78,1744
18320375,12,8,7,325
18374505,13,13,0,384
18375113,5,33,0,2352
18375619,18,77,1,945
18375692,1,0,9,161
18379814,0,8,1,576
18391635,37,175,6,2182
18396338,16,38,5,1482
18452620,8,0,1,364
18519220,28,50,7,651
18527757,0,19,0,439
18544913,0,3,0,129
18558609,1,9,0,180
18597404,31,25,209,2026
18642757,0,0,0,169
18649051,18,96,2,1194
18655723,6,1,0,1306
18672302,4,32,2,963
18672396,0,0,10,734
18700485,0,14,0,387
18728199,9,164,7,4455
18757834,8,51,34,1113
18781926,45,412,1,5880
18783765,4,0,3,531
18785289,0,95,8,2438
18793421,0,6,0,504
18820857,4,1,6,316
18831528,0,5,4,755
18853148,0,2,0,73
18869716,24,22,0,549
18883390,32,61,45,2668
18910742,1,1,0,103
18913329,8,34,10,1021
18927299,79,254,140,2722
18949814,0,0,0,196
18950879,1,4,0,285
18970782,16,97,3,3220
18981808,21,11,0,473
18997016,109,160,52,1616
19010396,16,9,26,552
19015156,0,0,21,344
19019975,8,21,0,384
19037604,2,5,0,554
19047603,2,19,2,545
19089759,12,4,0,270
19132982,23,26,38,1330
19145056,6,51,77,1292
19146119,16,39,279,3513
19208481,4,9,0,575
19222039,4,1,3,69
19229301,42,118,17,1568
19277570,24,94,123,4006
19282406,6,71,11,5945
19320995,3,1,2,206
19321866,1,0,0,49
19335772,8,39,59,2211
19338057,27,37,9,565
19338929,2,9,0,511
19340590,1,66,0,952
19353465,11,52,3,1593
19368976,5,98,204,2057
19373594,22,42,10,1085
19375389,12,25,0,1212
19388858,25,57,6,3028
19399879,14,4,58,4190
19414367,15,49,1,873
19442807,0,7,23,364
19447970,10,26,126,2110
19463984,8,38,21,2218
19472274,0,3,0,205
19478600,7,5,1,433
19524440,9,28,3,671
19561223,16,11,3,524
19561580,0,0,0,9
19581999,20,44,1,1229
19589004,13,83,3,1415
19640858,10,30,0,1141
19665682,7,51,2,1766
19704074,5,26,0,317
19708378,27,62,182,6226
19711693,7,28,2,1023
19716129,9,94,9,2748
19723169,7,21,17,784
19769406,22,35,3,1329
19803129,77,182,18,1250
19805334,37,65,90,3230
19818801,0,0,0,2
19831033,12,61,32,1092
19853816,2,0,0,227
19858379,7,14,10,1197
19865503,2,1,35,1342
19900342,6,16,3,967
19902731,1,0,0,172
19911284,53,52,349,5293
19984096,9,21,0,394
19985990,7,20,1,762
20029510,7,0,0,388
20030843,5,1,12,642
20047712,0,2,1,396
20078969,4,4,20,412
20080716,2,19,8,1417
20093296,3,2,2,343
20097010,6,9,27,403
20116814,11,4,109,1542
20123340,11,7,2,122
20148247,0,7,78,918
20174399,15,80,22,1134
20180785,19,35,0,385
20201571,14,17,4,622
20243905,11,157,44,2525
20257132,1,2,0,168
20264430,25,15,52,5580
20288940,0,2,22,261
20293501,2,34,28,836
20302058,1,4,0,219
20307844,3,12,0,500
20315845,0,0,0,186
20320170,1,8,36,487
20329246,9,8,0,395
20347929,9,2,61,1388
20356708,7,8,0,232
20376137,7,29,0,814
20379505,137,61,111,1985
20382727,0,5,1,33
20390004,6,3,0,63
20463565,4,10,6,884
20472131,16,11,70,2554
20487789,12,8,4,743
20497713,11,5,73,1491
20509405,9,92,24,1305
20516700,4,13,51,834
20517525,16,47,0,1696
20536795,0,17,1,251
20543670,9,41,111,2364
20553214,6,2,0,1192
20560924,7,48,2,2303
20564639,28,15,2,1221
20596476,0,0,62,328
20626105,0,0,0,125
20626308,3,12,0,526
20632602,10,6,41,999
20643274,5,8,130,1201
20653615,23,76,8,1321
20656785,0,16,0,871
20663978,16,25,17,1507
20668159,6,0,8,996
20683555,6,4,1,441
20686051,9,87,1,1370
20692433,6,4,0,401
20694838,10,93,18,1292
20719129,0,0,0,14
20733935,7,25,56,2187
20747863,2,2,0,60
20754693,16,89,1,1546
20773583,9,4,38,1381
20774386,6,12,0,733
20774699,3,0,0,134
20782693,5,9,1,438
20786149,38,86,48,8865
20799662,14,18,43,480
20824894,38,84,5,513
20849275,39,200,74,5994
20853257,7,2,15,2125
20903813,70,59,127,2823
20909974,10,22,68,1092
20912759,15,21,0,778
20942421,3,3,0,304
20997825,2,73,19,3122
21023173,9,44,3,2125
21035609,6,89,5,3570
21038500,17,44,66,1794
21044561,3,8,0,265
21070014,2,0,362,2036
21085638,12,9,13,710
21089878,16,9,1,652
21111117,4,1,17,887
21114469,3,3,2,411
21115351,10,4,1,483
21131024,22,34,1,958
21140632,86,306,0,1405
21161768,1,1,14,569
21184528,14,33,0,706
21185597,2,11,5,806
21193363,0,0,277,2502
21195090,17,46,2,872
21202467,8,1,15,1054
21210575,0,2,1,267
21217939,7,26,0,539
21226209,2,1,2,342
21233965,0,265,153,1271
21266227,22,17,0,552
21287960,2,41,0,735
21329952,7,10,0,262
21332019,14,32,2,1828
21346761,2,1,2,108
21355438,39,117,2,1216
21357495,6,4,116,482
21358985,11,17,15,1353
21362103,7,11,1,893
21363716,9,110,0,1886
21365758,9,39,7,1083
21375743,41,75,28,1968
21386838,15,8,50,2262
21397909,20,30,38,588
21400875,10,30,145,1391
21405321,2,0,4,95
21447166,17,79,1,552
21465106,116,146,268,4456
21491689,4,4,0,205
21505975,4,3,5,741
21507233,49,56,26,1272
21536694,3,33,1,529
21550476,26,35,0,688
21552855,6,2,0,156
21562611,48,164,2,5079
21605110,61,188,1,2231
21625075,2,16,239,1838
21627259,3,7,0,434
21633234,1,27,1,335
21660809,3,16,0,660
21669502,13,10,52,1042
21676430,18,28,25,1545
21696214,12,14,76,3923
21740397,26,27,16,802
21743048,113,410,516,6626
21754104,1,0,118,1221
21775179,1,0,4,102
21787418,21,57,0,812
21790996,32,41,22,1292
21806254,0,2,1,270
21818576,5,38,0,1325
21824858,2,9,48,3459
21832523,20,10,74,1548
21868086,2,163,3,6468
21875488,12,52,100,6289
21883663,3,8,0,261
21904099,7,11,0,77
21905234,3,1,2,35
21906850,7,3,1,496
21923340,4,0,0,131
21931159,8,37,0,567
21973088,2,3,81,840
21978171,92,151,201,10484
21983803,5,0,0,475
21984163,2,3,0,222
21987574,0,0,0,44
21991406,8,7,0,208
21993808,4,6,95,935
22005280,3,12,1,443
22007082,10,3,3,167
22040312,11,8,3,263
22060610,2,2,0,40
22076896,14,11,113,1416
22082857,13,38,0,494
22094658,6,0,47,652
22101245,9,4,1,544
22107261,5,26,2,868
22107955,0,0,0,83
22123389,6,0,0,186
22125304,29,183,29,2602
22139217,3,4,1,629
22149457,8,8,20,799
22153508,8,14,51,5196
22158762,10,72,28,1643
22170979,32,159,34,1953
22178598,3,4,71,663
22182160,35,15,149,2350
22183500,8,5,130,1521
22188362,2,192,0,2186
22207490,13,13,0,305
22254224,0,1,0,117
22273841,5,3,49,995
22278371,24,36,184,1926
22281803,1,0,0,242
22305188,9,4,12,1397
22310799,2,0,0,496
22319406,0,6,0,326
22340122,32,81,0,959
22342118,5,62,4,1521
22369795,25,115,5,3292
22378126,14,19,21,986
22393155,125,188,20,3752
22410346,12,3,0,341
22422703,9,1,12,503
22424853,1,25,0,1084
22425841,14,31,1,602
22441068,11,104,0,1976
22444189,40,143,2,1995
22466822,3,0,0,131
22470460,0,0,0,81
22497620,31,34,0,1158
22508323,11,29,0,907
22509276,36,115,4,2035
22525341,18,6,22,641
22555846,12,10,8,1616
22560823,15,11,3,2021
22577104,4,0,7,2678
22584113,7,0,16,342
22600224,9,3,45,2010
22600903,10,27,1,3709
22607012,3,2,0,344
22621152,18,89,1,1138
22627844,1,28,46,904
22701535,0,1,0,113
22717072,33,135,4,2405
22734359,14,0,12,505
22746404,0,51,0,615
22751272,13,73,1,1910
22762528,7,2,0,237
22776936,29,48,26,1579
22779974,41,144,3,2414
22791027,2,6,0,121
22802989,13,10,12,523
22808710,11,5,17,436
22841491,24,39,36,866
22859350,9,60,0,544
22869075,1,0,0,65
22874532,9,22,5,863
22878009,6,12,0,1047
22881368,3,1,6,224
22882656,4,37,21,869
22884828,0,11,5,449
22901182,13,77,1,1418
22962826,9,83,24,4322
22981352,16,80,4,1176
22984722,12,49,0,403
22992522,15,124,0,4468
22995367,4,4,3,152
23014965,15,414,43,3296
23039189,0,10,6,251
23043365,31,50,0,685
23049176,54,11,2,576
23065322,3,6,0,748
23085950,10,0,8,722
23095086,3,7,3,280
23118960,1,2,9,385
23130998,16,13,57,846
23137309,20,37,43,1416
23159781,22,18,59,985
23165095,23,15,482,8336
23167916,2,6,0,350
23218222,0,1,5,26
23218973,11,4,4,364
23223121,11,36,1,604
23228065,2,1,0,295
23231484,15,12,21,739
23235438,0,0,21,1578
23236747,1,0,0,92
23248133,14,218,0,2670
23260181,33,29,93,2776
23276219,3,0,1,1060
23296153,1,12,21,1870
23316310,4,21,52,2295
23326854,19,162,73,3581
23330391,16,12,31,483
23341818,20,53,4,1160
23346515,0,1,0,1168
23357120,0,99,2,898
23359188,3,8,0,233
23362360,13,52,38,1309
23367131,18,126,238,3858
23376907,4,6,23,741
23384426,1,0,0,96
23419403,15,3,27,1534
23439550,8,58,0,735
23442968,3,24,45,3389
23446150,18,9,191,2890
23482875,2,63,0,1411
23483451,4,1,1,353
23516965,0,20,0,653
23574912,3,4,0,1078
23591123,13,30,121,3547
23591419,0,0,0,17
23593325,15,55,1,1439
23613746,29,123,5,1304
23668132,1,6,0,171
23687099,3,3,0,288
23688052,0,17,0,96
23690219,0,13,0,143
23740258,7,8,17,2958
23757860,2,12,40,1430
23770338,3,13,0,907
23793674,4,7,0,710
23796078,0,0,3,116
23803693,1,1,0,125
23827809,3,71,0,462
23828185,3,5,1,167
23838725,3,4,12,366
23847626,6,8,3,2744
23860674,9,36,5,890
23873275,5,30,2,357
23916542,10,12,0,449
23923497,21,37,13,627
23937847,1,1,1,99
23958465,15,26,151,6618
24000198,19,9,53,1082
24029586,0,16,0,108
24033530,0,0,50,6758
24047653,1,2,0,343
24057036,6,38,1,767
24062806,15,143,65,5426
24063164,0,0,1,138
24089111,11,53,0,1163
24105656,0,10,20,963
24118436,7,2,11,921
24123047,17,11,0,656
24132976,7,7,14,841
24139240,24,19,2,448
24189643,1,13,0,471
24217106,5,16,83,3039
24219008,19,21,124,4302
24262504,7,158,3,2477
24288984,22,10,106,2175
24289312,9,18,2,676
24313362,0,0,231,1521
24314619,4,7,16,971
24336759,8,5,7,428
24356634,22,15,27,2125
24381914,3,34,2,815
24466657,17,8,16,379
24471517,5,4,1,241
24473987,0,2,0,58
24474599,7,34,4,1660
24487604,0,0,44,223
24495605,6,32,1,656
24540552,1,3,0,76
24564910,0,18,1,102
24573553,12,4,41,1007
24580657,7,4,28,1292
24610294,1,4,1,280
24620052,14,39,1,438
24625325,0,1,0,243
24625581,20,88,72,3665
24636415,13,30,1,1891
24658436,17,63,0,1222
24683808,3,9,4,186
24690079,36,32,111,1496
24698599,1,26,0,437
24700160,2,2,0,53
24718279,0,31,1,526
24752182,5,2,76,3104
24759174,5,0,7,34
24792310,6,0,7,208
24803803,24,58,59,3259
24805953,34,24,33,1891
24808643,25,13,23,594
24811681,2,2,22,757
24814877,3,2,1,184
24847553,6,29,0,192
24869620,2,2,1,21
24888768,5,3,2,118
24903079,5,8,0,382
24965668,5,4,54,514
24967803,8,4,10,787
25008977,9,1,0,365
25020664,50,93,97,1517
25034174,0,0,0,1
25040950,35,179,330,1983
25128484,5,23,0,581
25142712,9,19,57,1930
25163672,3,5,2,189
25166877,5,21,0,711
25166903,11,12,0,391
25173367,5,5,1,271
25183118,35,61,4,1003
25187340,11,18,0,757
25211339,17,18,0,395
25224971,6,3,11,381
25249494,12,30,1,467
25252443,0,2,1,472
25265512,15,32,80,546
25275595,5,25,72,2011
25306731,5,0,0,408
25330254,0,0,82,1716
25368165,6,10,0,914
25368702,9,0,12,460
25371517,28,156,5,2771
25375727,44,22,3,358
25386039,8,5,0,418
25406015,3,14,1,427
25414648,3,1,32,1289
25423470,0,0,0,199
25438815,15,32,42,659
25455279,13,18,228,1891
25456026,2,3,0,120
25474939,3,9,42,1321
25475467,1,7,0,400
25477392,30,24,30,2023
25480257,5,5,0,220
25487075,20,85,32,1288
25499177,4,0,91,1255
25509021,6,12,75,3850
25515014,0,36,0,373
25518563,2,48,1,628
25528662,3,0,12,402
25535039,11,7,7,881
25541349,0,15,0,49
25544044,24,122,10,2538
25549508,11,8,51,1039
25558345,0,0,0,222
25613360,14,36,0,1037
25639546,17,37,2,658
25665414,3,2,1,317
25672992,0,1,0,57
25678919,51,280,2,3970
25688135,6,8,2,618
25701566,5,10,1,1181
25742135,0,2,20,913
25750592,3,20,0,1722
25751195,31,23,113,1648
25756303,6,0,0,939
25761045,12,17,0,645
25765258,2,6,21,1014
25773958,18,20,13,750
25775757,0,0,0,150
25776026,10,3,0,336
25778057,41,141,1,1754
25800692,6,14,1,323
25815621,0,3,4,472
25816895,5,1,4,1218
25831491,13,25,0,647
25841169,15,13,30,409
25851938,5,6,1,81
25854726,4,4,19,1432
25871996,28,48,22,1889
25874658,5,3,1,82
25892297,0,0,14,411
25896264,41,334,16,1652
25919157,0,0,0,162
25945368,5,2,6,1614
25952339,22,38,0,784
25963511,7,72,107,1920
25990178,22,119,1,2418
25994909,16,72,45,1519
26012948,8,2,26,419
26025143,1,0,0,146
26034408,7,0,10,781
26043740,2,0,2,21
26050959,0,0,0,19
26052997,0,192,1,4657
26063061,5,2,2,88
26071320,5,1,11,288
26081392,48,39,133,2134
26084013,0,0,37,371
26087047,8,0,0,289
26123580,3,4,62,1848
26125683,3,16,28,1919
26140958,0,0,0,6
26142484,7,24,4,1091
26145391,5,28,0,293
26184779,9,58,0,2186
26194174,20,139,4,1198
26221045,1,0,0,32
26228110,1,0,0,135
26240021,0,2,0,137
26253026,3,14,1,1192
26277198,41,51,12,1275
26333439,1,0,83,648
26337733,9,8,7,1721
26372667,17,7,4,745
26384257,35,68,0,1671
26391467,6,13,0,632
26401619,5,3,45,1946
26401646,36,80,1,1027
26430445,17,18,0,189
26430580,0,0,0,1564
26438512,5,83,28,1025
26459606,8,9,0,350
26460336,23,213,24,4802
26502265,16,10,0,939
26504830,0,0,0,67
26509398,68,37,3,1558
26529364,6,39,4,737
26562102,42,270,3,4977
26570624,4,0,0,289
26573714,13,38,0,612
26604313,0,0,12,145
26612709,12,4,0,403
26622553,43,97,246,5215
26681009,0,1,0,106
26683337,0,0,0,150
26704429,0,0,2,23
26720422,7,109,524,6447
26742658,10,16,0,631
26752434,2,14,2,392
26755560,9,3,19,182
26764288,10,14,4,624
26766183,45,239,3,3103
26768217,22,37,1,850
26801916,4,1,1,246
26817919,0,0,0,54
26831040,14,0,0,834
26842247,0,2,0,384
26855463,8,31,25,422
26857141,34,157,69,6567
26857882,20,63,1,1011
26863866,12,19,2,594
26869643,8,31,0,542
26900878,3,3,1,280
26908458,15,28,28,754
26916485,0,0,6,103
26917106,3,12,0,171
26920547,25,5,104,1291
26938449,19,62,0,1993
26949426,15,132,20,3094
26957136,8,10,196,1503
26960862,3,16,0,175
26974021,3,13,2,388
27013196,30,16,7,611
27032913,32,67,5,1944
27049458,7,8,11,487
27050179,7,6,1,444
27068656,7,2,12,989
27090424,21,33,15,2081
27112508,16,16,6,2195
27114862,4,5,1,427
27115433,38,38,14,774
27129711,2,13,21,1194
27141122,40,24,123,2934
27169171,3,3,0,173
27171940,0,0,11,84
27235324,0,0,0,181
27237010,9,5,1,384
27284201,6,2,1,258
27298182,1,0,1,18
27320888,8,5,50,823
27326941,6,3,36,1536
27380911,2,3,5,510
27399563,7,39,4,2086
27422586,3,4,3,565
27423844,14,42,0,1812
27428904,5,20,0,320
27478941,15,40,4,1146
27499498,22,12,134,1692
27502638,2,5,0,350
27508149,25,27,78,2148
27541947,12,60,10,1128
27565397,4,29,1,1539
27579582,11,20,4,983
27596072,2,1,0,212
27601431,0,18,33,1226
27608145,11,22,81,3509
27612624,0,0,0,59
27619929,8,14,0,162
27622186,0,0,6,156
27625049,51,124,128,3197
27625670,19,41,45,551
27626311,26,64,20,2702
27636346,15,37,0,906
27662805,32,6,4,729
27736230,14,17,37,1693
27758941,8,16,0,202
27787868,0,0,0,7
27803245,36,153,4,2362
27808271,24,29,2,1849
27809186,4,20,57,1342
27811537,6,0,2,523
27820493,29,19,1,1109
27833657,7,16,1,474
27839004,43,139,3,2139
27840504,43,250,3,3694
27842036,16,32,0,356
27845176,13,11,0,1326
27850931,9,9,197,2847
27858325,0,0,4,27
27863196,6,10,2,878
27906720,6,49,2,1000
27914256,0,0,0,43
27927595,13,29,9,1499
27933232,17,17,1,668
27964788,9,3,17,345
27964882,0,0,0,417
27973180,8,25,2,410
28011137,13,3,0,259
28031374,1,8,0,78
28036057,21,49,20,452
28085061,10,7,54,934
28086954,41,146,0,2900
28097175,13,76,2,1706
28104706,1,2,0,314
28106685,7,10,19,652
28116055,12,34,94,1920
28129419,4,21,0,435
28160359,1,14,0,904
28192835,4,2,0,57
28195796,11,21,3,651
28204652,2,0,3,335
28204658,12,164,0,2045
28226509,6,2,9,1224
28235067,20,153,0,2916
28235535,36,48,9,1344
28252122,12,43,0,1327
28257786,8,61,1,1693
28277274,3,6,1,634
28293619,3,4,0,172
28296618,11,19,1,1054
28308227,16,26,19,570
28332552,5,2,1,150
28351817,5,1,0,538
28352963,10,15,27,1003
28370474,15,6,0,436
28373415,30,61,159,4444
28389417,11,64,13,1378
28415553,5,0,10,475
28462928,6,11,89,2296
28467700,50,57,18,1365
28483040,7,2,1,464
28515753,15,13,9,1005
28533948,2,17,1,333
28564144,11,12,0,487
28587433,4,4,18,417
28609850,0,8,0,63
28623961,36,64,29,1220
28638001,33,63,29,4080
28639853,2,1,0,85
28665006,4,1,0,483
28692321,10,50,0,626
28694278,3,24,0,457
28699943,7,7,0,89
28702825,0,1,6,89
28720302,29,151,22,3269
28722407,13,123,5,1656
28734621,27,153,3,2148
28739065,11,0,62,3990
28743854,2,4,42,897
28751106,7,15,0,591
28791007,6,2,0,136
28806122,8,40,0,1409
28808272,2,78,1,1027
28826774,45,26,11,1487
28832473,0,0,0,287
28844915,7,11,2,270
28867140,1,1,0,69
28877018,9,22,33,1640
28886691,0,0,0,205
28897086,30,196,10,3534
28900840,0,7,1,98
28911161,8,24,86,967
28917650,5,0,22,536
28930771,8,28,0,345
28948171,23,91,3,910
28962754,2,50,1,712
28967361,6,176,1,5612
28969349,3,0,3,357
28972250,10,81,1,899
28975138,26,250,10,4792
29020561,4,86,3,880
29025946,0,0,0,186
29032154,5,1,19,400
29072139,6,16,1,209
29080791,5,13,0,400
29091169,8,9,0,267
29150925,17,35,20,653
29160893,5,36,1,1099
29173819,3,9,3,755
29197258,11,0,18,924
29217415,9,21,2,562
29226661,5,15,2,636
29245673,9,41,0,5602
29246035,10,5,24,1216
29285910,9,12,26,586
29301311,1,0,0,287
29320594,10,6,71,3024
29321251,7,19,1,209
29326716,21,67,0,771
29332454,2,0,2,28
29351255,3,10,0,345
29373526,21,64,18,1480
29381952,21,38,0,985
29383294,9,131,2,4048
29388134,4,11,0,797
29405414,0,0,2,217
29420856,27,36,1,1353
29429701,3,52,0,1545
29434857,14,10,13,221
29450456,0,35,12,352
29459216,3,8,0,954
29476135,0,13,18,576
29489427,2,24,0,334
29511444,40,156,43,1899
29524082,2,1,13,2042
29533214,0,0,4,44
29550258,1,1,0,101
29554512,0,1,0,42
29582784,17,1,26,564
29583836,1,76,0,1233
29601369,75,333,7,3202
29611751,16,21,0,1607
29628336,2,0,0,38
29641259,5,32,2,938
29644155,7,27,32,720
29656912,29,51,96,2557
29661255,8,22,9,399
29669124,17,170,52,3037
29685853,7,45,0,681
29689901,50,130,2,3951
29699014,2,0,123,3551
29703381,0,1,3,214
29710830,43,31,76,2234
29716977,30,17,53,1608
29717165,10,8,0,261
29718928,0,0,14,250
29726098,0,2,0,77
29760352,29,61,9,661
29776188,6,20,36,2107
29791483,10,48,134,9161
29819397,13,12,0,121
29838929,10,2,2,717
29853992,7,5,3,382
29855200,4,1,0,730
29876306,11,8,2,573
29878513,7,61,6,1329
29881921,4,19,50,449
29888146,0,2,0,104
29983125,21,17,31,605
29985681,2,1,0,23
29992703,0,1,24,605
30025100,28,103,0,2744
30025213,2,1,3,100
30031297,3,37,3,493
30071480,11,3,69,616
30071884,10,30,0,442
30072819,2,26,3,877
30074000,0,0,0,44
30075660,0,11,0,208
30079563,4,0,63,1266
30080377,8,2,0,228
30100119,15,15,16,1069
30107666,0,0,0,66
30170700,1,0,1,168
30198310,2,0,1,294
30226785,3,1,31,874
30282407,14,2,14,1022
30314033,10,44,2,598
30353552,14,9,33,848
30360670,38,75,20,1124
30368071,38,54,5,984
30385077,9,5,2,733
30397332,8,52,0,1137
30419421,12,8,4,494
30419994,28,17,11,938
30439138,10,3,1,254
30439175,6,8,0,205
30463766,7,8,0,100
30506808,7,13,2,264
30511142,1,36,0,756
30511762,12,5,1,498
30516756,4,3,2,330
30550099,1,0,0,176
30552706,24,47,42,2432
30578112,9,77,0,1418
30590613,22,31,0,380
30592468,2,0,0,45
30596156,4,7,0,429
30638228,8,46,0,657
30647114,1,0,14,191
30683859,3,1,4,429
30692164,29,55,64,2174
30701625,12,14,3,311
30701881,2,31,2,531
30717687,2,3,13,788
30727820,0,0,5,429
30740491,13,42,307,1951
30764977,3,15,34,537
30805076,1,0,2,245
30817416,1,95,0,1452
30833242,7,0,8,239
30835000,1,0,8,59
30838173,24,52,5,4085
30839253,24,241,3,3923
30853624,1,6,61,858
30868346,6,6,0,148
30869439,6,0,73,838
30905877,7,4,5,990
30915717,1,0,0,86
30915777,42,166,23,939
30933630,12,30,274,8778
30937033,5,21,0,250
30955749,13,128,180,2848
31050275,7,2,0,276
31052402,14,14,15,844
31076937,32,42,2,1534
31100870,0,0,4,90
31110873,1,8,8,1920
31178340,7,32,4,523
31183701,21,47,1,953
31185970,11,13,0,205
31190628,14,36,81,3680
31192881,2,0,0,112
31207229,23,3,8,1745
31208829,0,0,3,77
31210346,10,37,0,430
31245197,0,0,3,189
31269707,0,0,0,142
31298818,8,1,30,694
31309091,11,113,4,2514
31331524,1,0,2,1084
31408686,7,15,13,385
31413542,7,35,0,344
31433604,6,16,5,282
31435351,8,10,1,145
